id_nws, gtype_nws, river, local, lat_cnrfc, lon_cnrfc, gelev_ft_cnrfc, rfc_pnt_type,offname_cnrfc
RVBC1, G, Sacramento River          , Rio Vista                   ,38.15972,-121.68639,0, River Forecast, Sacramento - Rio Vista  
SHDC1, G, Sacramento River          , Shasta Lake                 ,40.71417,-122.41611,1075, Reservoir Reservoir,
KWKC1, G, Sacramento River          , Keswick Reservoir           ,40.61167,-122.44333,596, Reservoir Reservoir,
ANQC1, G, Sacramento River          , Anderson                    ,40.42139,-122.29528,397, River Other, Sacramento - Anderson   
BSFC1, G, Sacramento River          , Balls Ferry Bridge          ,40.41694,-122.19278,360, River Other, Sac - Balls Ferry Bridge
BYLC1, G, Sacramento River          , West Sacramento - Bryte Lab ,38.6,-121.53944,25, River Other,
CBNC1, G, Sacramento River          , S Bonnyview Rd - Redding    ,40.53778,-122.35556,450, River Other, Sac - S Bonnyview Rd    
DEKC1, G, Sacramento River          , Decker Island               ,38.09333,-121.73612,0, River Other, Sacramento - Decker Is  
DLTC1, G, Sacramento River          , Delta                       ,40.93972,-122.41611,1075, River Other, 
FPOC1, G, Sacramento River          , Freeport                    ,38.45417,-121.49833,0, River Other, Sacramento - Freeport   
KESC1, G, Sacramento River          , Keswick                     ,40.60111,-122.44333,480, River Other, Sacramento - Keswick    
KNLC1, G, Sacramento River          , Knights Landing             ,38.80306,-121.715,30, River Other,
MDPC1, G, Sacramento River          , Meridian Pumps              ,39.14778,-121.91778,50, River Other,
RVTC1, G, Sacramento River          , Rio Vista - USGS            ,38.14917,-121.68889,0, River Other,
WGEC1, G, Sacramento River          , Walnut Grove EC             ,38.24194,-121.51473,25, River Other, Sac - Walnut Grove EC   
WGSC1, G, Sacramento River          , Walnut Grove                ,38.23945,-121.51667,22, River Other,
WLKC1, G, Sacramento River          , Wilkins Slough              ,39.01,-121.82361,30, River Other,
SWRC1, G, Sacramento River          , Sacramento Weir             ,38.60695,-121.55417,20, River Other, 
AAAC1, G, Sacramento River Delta    , San Andreas Landing         ,38.10389,-121.59167,0, River Other, Sac Delta - San Andreas 
ATIC1, G, Sacramento River Delta    , Antioch                     ,38.01778,-121.80306,10, River Other, Sac Delta - Antioch     
BLPC1, G, Sacramento River Delta    , Blind Point Near Oakley     ,38.02778,-121.72222,0, River Other, Sac R Delta - Blind Pt  
CNVC1, G, Sacramento River Delta    , Collinsville                ,38.08306,-121.83305,0, River Other, Sac Delta - Collinsville
EMMC1, G, Sacramento River Delta    , Emmaton                     ,38.08389,-121.73889,0, River Other, Sac Delta - Emmaton     
LBIC1, G, Sacramento River Delta    , Liberty Island              ,38.32889,-121.69306,0, River Other,
MHOC1, G, Sacramento River Delta    ," Bethel Island  	            ",38.04194,-121.64195,9, River Other, Sac R Delta - Bethel Isl
MLIC1, G, Sacramento River Delta    , Mallard Island              ,38.04278,-121.92,0, River Other, Sac R Delta - Mallard Is
PBUC1, G, Sacramento River Delta    , Pittsburg                   ,38.04306,-121.8925,0, River Other, Sac R Delta - Pittsburg 
VNCC1, G, Sacramento River Delta    , Venice Island               ,38.05028,-121.49695,0, River Other,
SSKC1, G, Sacramento Slough         , Karnak                      ,38.78111,-121.64083,20, River Other,
SACC0, G, Sacramento Valley         , Water Resources Index       ,38.15972,-121.68639,0, River Other,
SWYA3, R, Sacramento Wash           , Yucca                       ,34.80361,-114.17167,1511, River Other,
SWZA3, R, Sacramento Wash           , Zuni Drive                  ,35.25778,-114.28806,2908, River Other,
SWWA3, R, Sacramento Wash West Confl, Aquarius Drive              ,35.11306,-114.22334,2402, River Other,
SCZC1, R, Sage Creek                , Above Lake Hennessey        ,38.49139,-122.33639,320, River Other,
SGNC1, G, Sagehen Creek             , Truckee                     ,39.43167,-120.23694,6320, River Other, Sagehen Ck - Truckee    
SJLC1, G, Saint Johns River         , Below McKay Point           ,36.38972,-119.04833,455, River Other,
PRBC1, G, Salinas River             , Paso Robles                 ,35.62778,-120.68556,700, River Forecast,
BRDC1, G, Salinas River             , Bradley                     ,35.93028,-120.86778,443, River Forecast,
SPRC1, G, Salinas River             , Spreckels                   ,36.63111,-121.67139,21, River Forecast,
RSIC1, R, Salinas River             , Salinas Reservoir           ,35.33695,-120.50222,1330, Reservoir Reservoir,
CHLC1, G, Salinas River             , Chualar                     ,36.55556,-121.54861,95, River Other,
KCBC1, R, Salinas River             , King City Pedestrian Bridge ,36.20361,-121.13973,205, River Other,
SDDC1, G, Salinas River             , Soledad                     ,36.41111,-121.31833,170, River Other,
SGTC1, R, Salinas River             , Below Santa Margarita Lake  ,35.3341,-120.5033,1438, River Other,
SLGC1, R, Salinas River             , Lagoon                      ,36.75,-121.8,7, River Other,
UCAC1, R, Salinas River             , San Lucas                   ,36.11694,-121.02695,325, River Other,
SFLN2, G, Salmon Falls Creek        , San Jacinto                 ,41.94444,-114.6875,5120, River Other,
SBRC1, G, Salmon River              , Somes Bar                   ,41.37778,-123.47639,483, River Other,
SLUC1, G, Salsipuedes Creek         , Lompoc                      ,34.58861,-120.4075,220, River Other,
SKEC1, G, Salt Creek                , Sun City - Murrieta Road    ,33.69417,-117.20472,1405, River Other,
ZSCC1, G, Salt Creek                , Mecca                       ,33.44694,-115.8425,-230, River Other,
SSHC1, G, Salt Slough               , Highway 165                 ,37.24778,-120.85111,79, River Other, Salt Slough - Hwy 165   
DORC1, R, Salvador Channel          , Big Ranch Road              ,38.32834,-122.29,40, River Other,
SBSC1, R, San Anselmo Creek         , Fire Station 19             ,37.97667,-122.56333,49, River Other,
ANOC1, G, San Antonio Creek         , San Antonio Reservoir       ,37.57306,-121.84805,468, Reservoir Reservoir,
ACSC1, G, San Antonio Creek         , Sunol                       ,37.5775,-121.85667,272, River Other, San Antonio Ck - Sunol  
IOCC1, G, San Antonio Creek         , Chino                       ,34.01861,-117.72972,735, River Other,
NRCC1, G, San Antonio Creek         , Casmalia                    ,34.78222,-120.52917,125, River Other,
SIOC1, R, San Antonio Creek         , Casitas Springs             ,34.38028,-119.30361,310, River Other,
SISC1, G, San Antonio Creek         , Los Alamos                  ,34.74333,-120.27,565, River Other,
SNKC1, G, San Antonio Creek         , Riverside                   ,34.01861,-117.72972,735, River Other,
SOTC1, R, San Antonio Creek         , Old Road                    ,34.3821,-119.3026,327, River Other,
SXCC1, R, San Antonio Creek         , Camp Comfort                ,34.42695,-119.25833,577, River Other,
SNRC1, R, San Antonio River         , Lake San Antonio            ,35.78944,-120.88333,800, Reservoir Reservoir,
LWDC1, G, San Antonio River         , Lockwood                    ,35.89667,-121.08722,795, River Other, San Antonio - Lockwood  
SOMC1, G, San Antonio Wash          , San Antonio Dam             ,34.15722,-117.68056,3050, Reservoir Reservoir,
HNZC1, R, San Benito River          , Hernandez Reservoir         ,36.39417,-120.83667,2412, Reservoir Reservoir,
HOSC1, G, San Benito River          , Hollister                   ,36.85194,-121.42889,260, River Other,
PIIC1, G, San Benito River          , Willow Creek                ,36.60944,-121.20194,925, River Other,
XNGC1, R, San Benito River          , Clear Creek Crossing        ,36.35972,-120.7875,2438, River Other,
MMRC1, R, San Diego Aqueduct        , Miramar Lake                ,32.91389,-117.09861,130, Reservoir Reservoir,
SANC1, R, San Diego Creek           , Campus                      ,33.65556,-117.84472,20, River Other,
SDKC1, R, San Diego Creek           , Culver                      ,33.68167,-117.80861,70, River Other,
FSNC1, G, San Diego River           , Fashion Valley              ,32.765,-117.16778,20, River Forecast,
CPNC1, G, San Diego River           , El Capitan Lake             ,32.88333,-116.80694,750, Reservoir Reservoir,
ELPC1, R, San Diego River           , El Capitan Reservoir        ,32.88222,-116.80695,800, Reservoir Reservoir,
MUYC1, R, San Diego River           , Lake Murray                 ,32.78194,-117.04722,530, Reservoir Reservoir,
SDGC1, G, San Diego River           , Mast Road                   ,32.84028,-117.025,300, River Other,
HODC1, R, San Dieguito River        , Lake Hodges                 ,33.06639,-117.10583,327, Reservoir Reservoir,
PUDC1, R, San Dimas Creek           , Puddingstone Diversion      ,34.13056,-117.78194,1130, Reservoir Reservoir,
DMBC1, G, San Francisco Bay         , Dumbarton Bridge - Newark   ,37.50694,-122.11639,0, River Other,
CHJC1, R, San Francisquito Creek    , Pope - Chaucer              ,37.45639,-122.15361,25, River Other,
SFCC1, G, San Francisquito Creek    , Stanford University         ,37.42333,-122.18833,116, River Other,
SVHC1, R, San Francisquito Creek    , Searsville Lake             ,37.40722,-122.23805,341, River Other,
WAVC1, R, San Francisquito Creek    , Waverly                     ,37.45111,-122.16695,37, River Other,
WBYC1, R, San Francisquito Creek    , West Bayshore               ,37.4525,-122.12778,1, River Other,
JFEC1, G, San Gabriel River         , Santa Fe Dam                ,34.11195,-117.97056,425, Reservoir Reservoir,
MSDC1, R, San Gabriel River         , Morris Reservoir            ,34.17361,-117.87917,1210, Reservoir Reservoir,
SFEC1, R, San Gabriel River         , Santa Fe Dam                ,34.11222,-117.96861,400, River Other, 
SFHC1, G, San Gabriel River         , Below Santa Fe Dam          ,34.11222,-117.96861,400, River Other,
SGFC1, G, San Gabriel River         , Florence                    ,33.93056,-118.10667,103, River Other,
SGGC1, G, San Gabriel River         , E Spring Street             ,33.81167,-118.09111,30, River Other,
SGVC1, R, San Gabriel River         , El Monte                    ,34.05361,-118.00806,299, River Other,
SRPC1, R, San Gabriel River         , Peck Road                   ,34.03417,-118.03722,245, River Other,
SRQC1, G, San Gabriel River         , Whittier Narrows            ,34.03333,-118.03722,245, River Other,
SSGC1, G, San Gabriel River         , San Gabriel Parkway         ,34.01278,-118.06361,180, River Other,
SXGC1, G, San Gregorio Creek        , San Gregorio                ,37.32583,-122.38556,11, River Other,
JACC1, G, San Jacinto River         , Sun City                    ,33.74611,-117.23083,1400, River Other,
SJIC1, G, San Jacinto River         , San Jacinto                 ,33.73806,-116.83306,1910, River Other,
SJKC1, G, San Jacinto River         , San Jacinto - State Street  ,33.82139,-116.9725,1500, River Other,
SJQC1, G, San Jacinto River         , Sun City                    ,33.74611,-117.23083,1400, River Other,
SJTC1, G, San Jacinto River         , Lakeview - Ramona Expressway,33.83972,-117.135,1420, River Other,
SJVC1, G, San Jacinto River         , Elsinore                    ,33.66417,-117.29306,1280, River Other,
NWMC1, G, San Joaquin River         , Newman                      ,37.35056,-120.97611,90, River Forecast,
PATC1, G, San Joaquin River         , Patterson                   ,37.49389,-121.08111,97, River Forecast, San Joaquin - Patterson 
VNSC1, G, San Joaquin River         , Vernalis                    ,37.67611,-121.26528,35, River Forecast,
MOSC1, G, San Joaquin River         , Mossdale                    ,37.78611,-121.30583,32, River Forecast,
FRAC1, G, San Joaquin River         , Millerton Lake              ,36.995,-119.69167,581, Reservoir Reservoir,
ARBC1, G, San Joaquin River         , Auberry                     ,37.13222,-119.53056,870, River Other,
BBGC1, G, San Joaquin River         , Brandt Bridge               ,37.865,-121.32306,8, River Other, San Joaquin - Brandt Br 
BIFC1, G, San Joaquin River         , Bifurcation                 ,36.77333,-120.28611,170, River Other,
CRDC1, G, San Joaquin River         , Crows Landing               ,37.43194,-121.01278,60, River Other, San Joaquin - Crows Lndg
DOPC1, G, San Joaquin River         , Dos Palos                   ,36.99389,-120.50139,116, River Other, San Joaquin - Dos Palos 
FCTC1, G, San Joaquin River         , Fishermans Cut              ,38.06778,-121.64889,4, River Other, San Joaq - Fishermans Ct
FRFC1, G, San Joaquin River         , Fremont Ford                ,37.31,-120.93,71, River Other, San Joaquin - Fremont Rd
GVAC1, G, San Joaquin River         , Gravelly Ford               ,36.79778,-120.16,170, River Other, San Joaquin - Grvly Ford
JPTC1, G, San Joaquin River         , Jersey Point                ,38.05195,-121.68889,2, River Other, San Joaquin - Jersey Pt 
JRPC1, G, San Joaquin River         , Rindge Pump                 ,37.99722,-121.41944,10, River Other,
JRSC1, G, San Joaquin River         , Jersey Point                ,38.05222,-121.68778,10, River Other, San Joaquin - Jersey Pt 
LRPC1, G, San Joaquin River         , Below Old River             ,37.81,-121.32306,10, River Other, San Joaquin - Blo Old R 
MDTC1, G, San Joaquin River         , Mendota                     ,36.78306,-120.36694,170, River Other,
